arc_id;user_id;polarity;subjectivity;lang;TextBlob;lat;long 
16840;1378074536;-0.33181818181818185;0.6772727272727272;en;i hate the new @twitter app for iphone...;48.203772;16.373348
7833;117006787;-0.325;0.5;en;"we are now poor. 
small thing.

#cornedbeefforbubbles @ vienna, austria ";48.2083;16.3731
7833;117006787;-0.325;0.5;en;"we are now poor. 
small thing.

#cornedbeefforbubbles @ vienna, austria ";48.2083;16.3731
8391;2511726531;-0.31666666666666665;0.9333333333333332;de;@jessii_cookie aaach, shit. :/ das leben ist unfair.;48.197257;16.371665
8391;2511726531;-0.31666666666666665;0.9333333333333332;de;@jessii_cookie aaach, shit. :/ das leben ist unfair.;48.197257;16.371665
831;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


583";48.198278;16.333186
1059;18998123;-0.3125;0.6875;en;@hadasvardi @nehemia_g what does this mean? i can not speak hebrew...;48.213707;16.362014
1378;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


531";48.198294;16.333166
1533;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


928";48.198231;16.333147
1623;634743901;-0.3125;0.6875;en;"@harvey #harveysradiotourspree please follow /dm harvey it would mean a lot , thank yeah 43""";48.2553239;16.4390699
1980;2286273545;-0.3125;0.6875;en;"@niallofficial 
hiii niall
pleaseee follow mee  
it would mean the world for me  
please.  
lovee you sooo muchh  
24x";48.204925;16.333107
4058;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


623";48.198272;16.333158
4951;597172780;-0.3125;0.6875;en;@zaynmalik zayn follow me pls itd mean a lot  94;48.187897;16.359961
5614;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


875";48.198242;16.333126
5809;32253172;-0.3125;0.4;en;watching the #redsox in austria. its 1:00am and i have got a small ipad... lets go!;48.19466299;16.33715771
6578;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


454";48.198288;16.333174
6689;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


337";48.198296;16.333137
11144;2152067515;-0.3125;0.6875;en;omg, could i go inside? i mean night club...;48.2011904;16.36908491
11364;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


620";48.198291;16.333152
11445;25703613;-0.3125;0.6875;en;this is what i mean once installed, i can keep clicking deinstall and install, but the values dont update ;48.180197;16.410741
12053;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


823";48.198235;16.333087
12864;25703613;-0.3125;0.6875;en;what does it actually mean that iaps get synced across devices? will a purchase automatically appear on another device?;48.180372;16.410712
13052;597172780;-0.3125;0.6875;en;@zaynmalik zayn follow me pls itd mean a lot  66;48.187906;16.359974
14013;546102344;-0.3125;0.6875;en;time to come home. and by come home i mean leave vienna and go to helsinki for 36 hours. then toronto for 8. then home. #albertabound;48.199514;16.377592
14469;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


129";48.198299;16.333114
14767;597172780;-0.3125;0.6875;en;@zaynmalik zayn follow me pls itd mean a lot  115;48.187897;16.359946
16071;578376435;-0.3125;0.6875;en;"
@justinbieber hi
you are my lifesaver and 
i just wanted to say thank you
a follow would mean the  to me 
stay perf 

x580";48.216599;16.332867
16406;14946149;-0.3125;0.6875;en;@aterrel how to combine them? do you mean instead?;48.19098581;16.34456292
16903;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


866";48.198241;16.33313
17298;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


358";48.198302;16.333177
17460;186102464;-0.3125;0.6875;en;seattle girls hit the mean streets of wien #viennaboylesquefestival #lifeball2015 jinxmonsoon ;48.197788;16.375033
831;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


583";48.198278;16.333186
1059;18998123;-0.3125;0.6875;en;@hadasvardi @nehemia_g what does this mean? i can not speak hebrew...;48.213707;16.362014
1378;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


531";48.198294;16.333166
1533;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


928";48.198231;16.333147
1623;634743901;-0.3125;0.6875;en;"@harvey #harveysradiotourspree please follow /dm harvey it would mean a lot , thank yeah 43""";48.2553239;16.4390699
1980;2286273545;-0.3125;0.6875;en;"@niallofficial 
hiii niall
pleaseee follow mee  
it would mean the world for me  
please.  
lovee you sooo muchh  
24x";48.204925;16.333107
4058;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


623";48.198272;16.333158
4951;597172780;-0.3125;0.6875;en;@zaynmalik zayn follow me pls itd mean a lot  94;48.187897;16.359961
5614;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


875";48.198242;16.333126
5809;32253172;-0.3125;0.4;en;watching the #redsox in austria. its 1:00am and i have got a small ipad... lets go!;48.19466299;16.33715771
6578;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


454";48.198288;16.333174
6689;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


337";48.198296;16.333137
11144;2152067515;-0.3125;0.6875;en;omg, could i go inside? i mean night club...;48.2011904;16.36908491
11364;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 
#mtvstars justin bieber


620";48.198291;16.333152
11445;25703613;-0.3125;0.6875;en;this is what i mean once installed, i can keep clicking deinstall and install, but the values dont update ;48.180197;16.410741
12053;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


823";48.198235;16.333087
12864;25703613;-0.3125;0.6875;en;what does it actually mean that iaps get synced across devices? will a purchase automatically appear on another device?;48.180372;16.410712
13052;597172780;-0.3125;0.6875;en;@zaynmalik zayn follow me pls itd mean a lot  66;48.187906;16.359974
14013;546102344;-0.3125;0.6875;en;time to come home. and by come home i mean leave vienna and go to helsinki for 36 hours. then toronto for 8. then home. #albertabound;48.199514;16.377592
14469;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


129";48.198299;16.333114
14767;597172780;-0.3125;0.6875;en;@zaynmalik zayn follow me pls itd mean a lot  115;48.187897;16.359946
16071;578376435;-0.3125;0.6875;en;"
@justinbieber hi
you are my lifesaver and 
i just wanted to say thank you
a follow would mean the  to me 
stay perf 

x580";48.216599;16.332867
16406;14946149;-0.3125;0.6875;en;@aterrel how to combine them? do you mean instead?;48.19098581;16.34456292
16903;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


866";48.198241;16.33313
17298;2745449914;-0.3125;0.6875;en;"
hi, @justinbieber

you mean the  to me 
and i hope you will follow 
me one day. 


358";48.198302;16.333177
17460;186102464;-0.3125;0.6875;en;seattle girls hit the mean streets of wien #viennaboylesquefestival #lifeball2015 jinxmonsoon ;48.197788;16.375033
7990;397437109;-0.3068181818181818;0.75;;@livelovelife126 omg!! i am so jealous! so you live in the us if you already have his fragrance..it isnt out in my country:(;48.2142723;16.3840337
7990;397437109;-0.3068181818181818;0.75;;@livelovelife126 omg!! i am so jealous! so you live in the us if you already have his fragrance..it isnt out in my country:(;48.2142723;16.3840337
10018;1868119560;-0.30000000000000004;0.5;en;this protein powder got me gassed the fuck up god dam. ass smell like a dead hobbit.;48.25944476;16.39882851
16471;40999193;-0.30000000000000004;0.39999999999999997;en;i slowly know jow to catch the train;48.199496;16.368977
17004;296942148;-0.30000000000000004;0.39999999999999997;en;all m friends are heathens, take it slow  #heathens #twentynepilts #vienna #concert @ wiener ;48.20185;16.33405
10018;1868119560;-0.30000000000000004;0.5;en;this protein powder got me gassed the fuck up god dam. ass smell like a dead hobbit.;48.25944476;16.39882851
16471;40999193;-0.30000000000000004;0.39999999999999997;en;i slowly know jow to catch the train;48.199496;16.368977
17004;296942148;-0.30000000000000004;0.39999999999999997;en;all m friends are heathens, take it slow  #heathens #twentynepilts #vienna #concert @ wiener ;48.20185;16.33405
2335;324282534;-0.3;0.8;en;saying no for weekend was not good idea ... :/ (@ rochuspark) ;48.20211215;16.39353247
2730;210898323;-0.3;0.4;en;nobodyd want someone as chaotic as me~~ at least i wouldnt;48.170444;16.415527
4821;263411060;-0.3;0.6;en;@cariiixoxo well duh ;48.22189227;16.37171803
6441;75480416;-0.3;0.4055555555555556;en;"turns out missing my flight wasnt such a bad thing after all. 
i have never seen a city so ";48.2083;16.3731
7693;859945602;-0.3;0.9;en;@jano5cunts my v is the lock for lukes key *no sarcasm* *dirty hehe* oh i am eating this chocolat muffin yummy ;48.23209745;16.3934695
8018;57360892;-0.3;0.45;en;my upper body is feeling crazy and i didnt even drink tonight. ;48.22293811;16.45665569
8827;351534021;-0.3;0.3;it;@liacapizzi io nn avrei corso. this show must go on sucks.;48.2194419;16.3780241
10280;1864432362;-0.3;0.4;en;"""@5secsofgomezs: #askacacia at least we know the reason of stiles panic attacks and gus cancer ""
burned";48.200986;16.317939
10568;314403658;-0.3;0.6;de;late breakfast (@ freiraum in wien) ;48.196331;16.343215
11487;529528197;-0.3;0.6;en;its never too late to be what you might have been. - george eliot;48.2068885;16.3459134
11851;242806627;-0.3;0.4;en;1/4 done. all i know is that i have to pass at least one;48.241285;16.430481
13791;859945602;-0.3;0.3;en;school sucks;48.2318538;16.3913861
14870;110664962;-0.3;0.6;de;zu starke sonne  #late #lunch @ stiegl-ambulanz ;48.21642957;16.35241484
14901;425175301;-0.3;0.1;en;a candle loses nothing by lighting another candle. @ vienna, austria ;48.2083;16.3731
16350;110664962;-0.3;0.6;de;zu starke sonne  #late #lunch @ stiegl-ambulanz ;48.21642957;16.35241484
16550;119747573;-0.3;0.8;;@fluridsdurfa hey! treff mi jetzt mitn minimal #eskalierer samt family auf an glhwein. mach ma dann noch was? #bored;48.25256676;16.41018923
17142;34667072;-0.3;0.5;en;trying to make small talk with the austrian taxi driver was not a good idea.;48.19420624;16.41154425
17812;524572817;-0.3;0.1;en;if brazil loses tonight, i feel like theres gonna be riots like in vancouver after the 2011 stanley cup finals;48.135101;16.387306
2335;324282534;-0.3;0.8;en;saying no for weekend was not good idea ... :/ (@ rochuspark) ;48.20211215;16.39353247
2730;210898323;-0.3;0.4;en;nobodyd want someone as chaotic as me~~ at least i wouldnt;48.170444;16.415527
4821;263411060;-0.3;0.6;en;@cariiixoxo well duh ;48.22189227;16.37171803
6441;75480416;-0.3;0.4055555555555556;en;"turns out missing my flight wasnt such a bad thing after all. 
i have never seen a city so ";48.2083;16.3731
7693;859945602;-0.3;0.9;en;@jano5cunts my v is the lock for lukes key *no sarcasm* *dirty hehe* oh i am eating this chocolat muffin yummy ;48.23209745;16.3934695
8018;57360892;-0.3;0.45;en;my upper body is feeling crazy and i didnt even drink tonight. ;48.22293811;16.45665569
8827;351534021;-0.3;0.3;it;@liacapizzi io nn avrei corso. this show must go on sucks.;48.2194419;16.3780241
10280;1864432362;-0.3;0.4;en;"""@5secsofgomezs: #askacacia at least we know the reason of stiles panic attacks and gus cancer ""
burned";48.200986;16.317939
10568;314403658;-0.3;0.6;de;late breakfast (@ freiraum in wien) ;48.196331;16.343215
11487;529528197;-0.3;0.6;en;its never too late to be what you might have been. - george eliot;48.2068885;16.3459134
11851;242806627;-0.3;0.4;en;1/4 done. all i know is that i have to pass at least one;48.241285;16.430481
13791;859945602;-0.3;0.3;en;school sucks;48.2318538;16.3913861
14870;110664962;-0.3;0.6;de;zu starke sonne  #late #lunch @ stiegl-ambulanz ;48.21642957;16.35241484
14901;425175301;-0.3;0.1;en;a candle loses nothing by lighting another candle. @ vienna, austria ;48.2083;16.3731
16350;110664962;-0.3;0.6;de;zu starke sonne  #late #lunch @ stiegl-ambulanz ;48.21642957;16.35241484
16550;119747573;-0.3;0.8;;@fluridsdurfa hey! treff mi jetzt mitn minimal #eskalierer samt family auf an glhwein. mach ma dann noch was? #bored;48.25256676;16.41018923
17142;34667072;-0.3;0.5;en;trying to make small talk with the austrian taxi driver was not a good idea.;48.19420624;16.41154425
17812;524572817;-0.3;0.1;en;if brazil loses tonight, i feel like theres gonna be riots like in vancouver after the 2011 stanley cup finals;48.135101;16.387306
5811;96392763;-0.29999999999999993;0.95;en;pork is a huge fan of mission impossible thus, visiting the opera hse in vienna is a must!! ;48.20307764;16.36937182
5811;96392763;-0.29999999999999993;0.95;en;pork is a huge fan of mission impossible thus, visiting the opera hse in vienna is a must!! ;48.20307764;16.36937182
17329;559902376;-0.29296875;0.5;en;little rain session in slomo!! #skateboarding #rain #session ;48.23329763;16.34952865
17329;559902376;-0.29296875;0.5;en;little rain session in slomo!! #skateboarding #rain #session ;48.23329763;16.34952865
316;99538556;-0.2916666666666667;0.5416666666666666;en;selfie and go @ hard rock cafe vienna ;48.2113;16.37556
1745;324282534;-0.2916666666666667;0.5416666666666666;;"""@ivan_herrera12: i understand these pains suck now but life requires you to take the hard hits and move forward";48.201927;16.3919186
2687;25484761;-0.2916666666666667;0.5416666666666666;en;monday #wod done. its going to be a hard journey, again.  #crossfit;48.2252132;16.3495043
8285;125105241;-0.2916666666666667;0.5416666666666666;en;i am at hard rock cafe vienna - @hrcvienna in wien, vienna ;48.21136374;16.37575239
12205;909316304;-0.2916666666666667;0.5416666666666666;en;vienna loves its statues. if it doesnt have a horse in the scene, you just arent trying hard ;48.208;16.3581
12361;124480148;-0.2916666666666667;0.5416666666666666;en;let me kiss you hard in the pouring rain.;48.2191489;16.4022411
13112;507943741;-0.2916666666666667;0.5416666666666666;en;today: mr leather austria party. hard on vienna, hamburgerstr. 4, vienna, austria #blufclub #leatheruniform ;48.1961;16.3571
13550;1868119560;-0.2916666666666667;0.5416666666666666;en;alcohol determines how hard core you are v;48.19472667;16.40239795
13774;21446091;-0.2916666666666667;0.5416666666666666;en;its hard to see the world if your imagination is out of focus. @ schoenbrunn palace, vienna, ;48.18498101;16.31318422
14468;202578713;-0.2916666666666667;0.5416666666666666;;"hard work spotlights the character of people: some turn up their sleeves, some turn up their noses, &amp; some dont turn up at all. -sam ewing";48.22723222;16.3933352
16964;249818688;-0.2916666666666667;0.5416666666666666;en; #hardrockcafe #vienna @ hard rock cafe vienna ;48.2113;16.37556
316;99538556;-0.2916666666666667;0.5416666666666666;en;selfie and go @ hard rock cafe vienna ;48.2113;16.37556
1745;324282534;-0.2916666666666667;0.5416666666666666;;"""@ivan_herrera12: i understand these pains suck now but life requires you to take the hard hits and move forward";48.201927;16.3919186
2687;25484761;-0.2916666666666667;0.5416666666666666;en;monday #wod done. its going to be a hard journey, again.  #crossfit;48.2252132;16.3495043
8285;125105241;-0.2916666666666667;0.5416666666666666;en;i am at hard rock cafe vienna - @hrcvienna in wien, vienna ;48.21136374;16.37575239
12205;909316304;-0.2916666666666667;0.5416666666666666;en;vienna loves its statues. if it doesnt have a horse in the scene, you just arent trying hard ;48.208;16.3581
12361;124480148;-0.2916666666666667;0.5416666666666666;en;let me kiss you hard in the pouring rain.;48.2191489;16.4022411
13112;507943741;-0.2916666666666667;0.5416666666666666;en;today: mr leather austria party. hard on vienna, hamburgerstr. 4, vienna, austria #blufclub #leatheruniform ;48.1961;16.3571
13550;1868119560;-0.2916666666666667;0.5416666666666666;en;alcohol determines how hard core you are v;48.19472667;16.40239795
13774;21446091;-0.2916666666666667;0.5416666666666666;en;its hard to see the world if your imagination is out of focus. @ schoenbrunn palace, vienna, ;48.18498101;16.31318422
14468;202578713;-0.2916666666666667;0.5416666666666666;;"hard work spotlights the character of people: some turn up their sleeves, some turn up their noses, &amp; some dont turn up at all. -sam ewing";48.22723222;16.3933352
16964;249818688;-0.2916666666666667;0.5416666666666666;en; #hardrockcafe #vienna @ hard rock cafe vienna ;48.2113;16.37556
2145;1205346608;-0.2890625;0.59375;en;"@real_liam_payne hey sunshine 
if you see this, would you mind taking a little bit of your time to follow me? would mean the world to me!";48.206792;16.39522
2145;1205346608;-0.2890625;0.59375;en;"@real_liam_payne hey sunshine 
if you see this, would you mind taking a little bit of your time to follow me? would mean the world to me!";48.206792;16.39522
17816;35772290;-0.2881944444444444;0.47777777777777775;en;@ugodate tell mtn if i catch dem ehh!? serious slappin punchin pillow throwin etc will go down!!;48.19989;16.35785
17816;35772290;-0.2881944444444444;0.47777777777777775;en;@ugodate tell mtn if i catch dem ehh!? serious slappin punchin pillow throwin etc will go down!!;48.19989;16.35785
16724;859945602;-0.2857142857142857;0.6071428571428571;en;"ha ill end 2013 / start 2014 as a single 

lets cry together in a corner and eat ice cream";48.2294518;16.3890168
16724;859945602;-0.2857142857142857;0.6071428571428571;en;"ha ill end 2013 / start 2014 as a single 

lets cry together in a corner and eat ice cream";48.2294518;16.3890168
5432;34972271;-0.28125;0.23333333333333334;en;"#pride #parade (which is a ""#rainbow parade"" here - adorbs!) by the #burgtheater #welovevienna #wien ";48.210355;16.360892
9741;99724551;-0.28125;0.825;en;@mamamars62 so true! ugly!!!;48.185792;16.40421
14801;422023759;-0.28125;0.7;;@jubiebsshawty  hey how are you? i havent written to you for so long ! i am sorry xx;48.1924902;16.2966051
5432;34972271;-0.28125;0.23333333333333334;en;"#pride #parade (which is a ""#rainbow parade"" here - adorbs!) by the #burgtheater #welovevienna #wien ";48.210355;16.360892
9741;99724551;-0.28125;0.825;en;@mamamars62 so true! ugly!!!;48.185792;16.40421
14801;422023759;-0.28125;0.7;;@jubiebsshawty  hey how are you? i havent written to you for so long ! i am sorry xx;48.1924902;16.2966051
235;96660620;-0.2777777777777778;0.34444444444444444;en;"thunderstorm with rain -&gt; broken clouds
temperature up 13c -&gt; 16c
humidity down 93% -&gt; 77%
wind 8kmh -&gt; 9kmh";48.2;16.37
954;96660620;-0.2777777777777778;0.34444444444444444;en;"overcast clouds -&gt; broken clouds
temperature down -5c -&gt; -6c";48.21;16.37
1601;96660620;-0.2777777777777778;0.34444444444444444;en;"overcast clouds -&gt; broken clouds
humidity down 81% -&gt; 78%
wind 7kmh -&gt; 8kmh";48.2;16.37
4954;96660620;-0.2777777777777778;0.34444444444444444;en;"broken clouds -&gt; scattered clouds
temperature down 11c -&gt; 8c
humidity up 66% -&gt; 81%
wind 5kmh -&gt; 1kmh";48.2;16.37
17907;96660620;-0.2777777777777778;0.34444444444444444;en;"snow -&gt; broken clouds
temperature down -1c -&gt; -2c
humidity up 79% -&gt; 86%";48.2;16.37
235;96660620;-0.2777777777777778;0.34444444444444444;en;"thunderstorm with rain -&gt; broken clouds
temperature up 13c -&gt; 16c
humidity down 93% -&gt; 77%
wind 8kmh -&gt; 9kmh";48.2;16.37
954;96660620;-0.2777777777777778;0.34444444444444444;en;"overcast clouds -&gt; broken clouds
temperature down -5c -&gt; -6c";48.21;16.37
1601;96660620;-0.2777777777777778;0.34444444444444444;en;"overcast clouds -&gt; broken clouds
humidity down 81% -&gt; 78%
wind 7kmh -&gt; 8kmh";48.2;16.37
4954;96660620;-0.2777777777777778;0.34444444444444444;en;"broken clouds -&gt; scattered clouds
temperature down 11c -&gt; 8c
humidity up 66% -&gt; 81%
wind 5kmh -&gt; 1kmh";48.2;16.37
17907;96660620;-0.2777777777777778;0.34444444444444444;en;"snow -&gt; broken clouds
temperature down -1c -&gt; -2c
humidity up 79% -&gt; 86%";48.2;16.37
12369;193961276;-0.275;0.6166666666666667;en;first of the day. i hate beer ;48.1659658;16.316372
14167;92245019;-0.275;0.65;;@besiktasli_51 haha schade :(;48.16201623;16.36401342
15009;93577562;-0.275;0.6;;envy much :(;48.19455281;16.29511613
15145;415247057;-0.275;0.65;tl;:( haha @rohatasli;48.1804345;16.4082821
17866;5824502;-0.275;0.525;en;"@realspig i just watched all of season 3 #lilyhammer honestly, i am disappointed. this show has become like a ""modern"" cheec";48.198591;16.365596
12369;193961276;-0.275;0.6166666666666667;en;first of the day. i hate beer ;48.1659658;16.316372
14167;92245019;-0.275;0.65;;@besiktasli_51 haha schade :(;48.16201623;16.36401342
15009;93577562;-0.275;0.6;;envy much :(;48.19455281;16.29511613
15145;415247057;-0.275;0.65;tl;:( haha @rohatasli;48.1804345;16.4082821
17866;5824502;-0.275;0.525;en;"@realspig i just watched all of season 3 #lilyhammer honestly, i am disappointed. this show has become like a ""modern"" cheec";48.198591;16.365596
5907;859945602;-0.27499999999999997;0.6666666666666666;en;how  i wish i could delete my first tweets cause they are so stupid;48.2290021;16.3888925
5907;859945602;-0.27499999999999997;0.6666666666666666;en;how  i wish i could delete my first tweets cause they are so stupid;48.2290021;16.3888925
14419;14095270;-0.2740740740740741;0.37407407407407406;;"#frontline ""message"" that usa requested illegals to come is idiotic. reporters should put down their chablis -hire an american to do garden.";48.20010979;16.34763481
14419;14095270;-0.2740740740740741;0.37407407407407406;;"#frontline ""message"" that usa requested illegals to come is idiotic. reporters should put down their chablis -hire an american to do garden.";48.20010979;16.34763481
12069;123654480;-0.27083333333333337;0.7708333333333333;;i hope the fitness plan today is not so hard :-s;48.2202549;16.24902534
12069;123654480;-0.27083333333333337;0.7708333333333333;;i hope the fitness plan today is not so hard :-s;48.2202549;16.24902534
11039;22980385;-0.26999999999999996;0.6555555555555556;;vienna 4:5 ljubljana - i am told this is very bad news. but enjoyed the game, even if i didnt understand what was going on #viennacapitals;48.24549111;16.43354693
11039;22980385;-0.26999999999999996;0.6555555555555556;;vienna 4:5 ljubljana - i am told this is very bad news. but enjoyed the game, even if i didnt understand what was going on #viennacapitals;48.24549111;16.43354693
16829;20638250;-0.2638888888888889;0.7333333333333334;;mission impossible 4. most expensive mac advert ever!;48.20454491;16.34562724
16829;20638250;-0.2638888888888889;0.7333333333333334;;mission impossible 4. most expensive mac advert ever!;48.20454491;16.34562724
17102;755767800;-0.2625;0.4875;en;and now i am living for me not for other guys fuck them;48.1846096;16.3528129
17102;755767800;-0.2625;0.4875;en;and now i am living for me not for other guys fuck them;48.1846096;16.3528129
15804;2409534633;-0.26041666666666663;0.6;de;warum sagt mir keiner, dass man active 3d-brillen einschalten muss?! ich dachte mir, das funkt nicht!! ;48.141512;16.282456
15804;2409534633;-0.26041666666666663;0.6;de;warum sagt mir keiner, dass man active 3d-brillen einschalten muss?! ich dachte mir, das funkt nicht!! ;48.141512;16.282456
1660;96660620;-0.2518518518518519;0.262962962962963;en;"broken clouds -&gt; few clouds
temperature down 25c -&gt; 24c
humidity up 38% -&gt; 44%";48.2;16.37
7254;96660620;-0.2518518518518519;0.262962962962963;en;"few clouds -&gt; broken clouds
temperature down 21c -&gt; 20c
humidity up 49% -&gt; 52%
wind 6kmh -&gt; 5kmh";48.2;16.37
1660;96660620;-0.2518518518518519;0.262962962962963;en;"broken clouds -&gt; few clouds
temperature down 25c -&gt; 24c
humidity up 38% -&gt; 44%";48.2;16.37
7254;96660620;-0.2518518518518519;0.262962962962963;en;"few clouds -&gt; broken clouds
temperature down 21c -&gt; 20c
humidity up 49% -&gt; 52%
wind 6kmh -&gt; 5kmh";48.2;16.37
148;20638250;-0.25;0.55;;that is another 5... starting to feel sorry for @coachawsm;48.18449255;16.36058718
358;178110138;-0.25;1.0;tr;ceza yemi futbol takm gibi tribnde ocuklar ve bayanlar var :/;48.17464143;16.38082643
361;401628040;-0.25;0.25;tr;@kaansarman tagsforlikes bunu indir birader sonrasi cok basit copy past anlarsn herhalde;48.19507628;16.38648301
911;162480741;-0.25;0.4;und;     / small can and so muuuch taste @ sedlitzkygasse ;48.177399;16.41101
1425;866529894;-0.25;1.0;;hastayiiiiim :-/;48.2041577;16.3280558
1428;40547699;-0.25;1.0;;school :-/ ;48.25291753;16.40311264
1716;20787316;-0.25;0.5;en;@mrsnickyclark stunningly so. ill take some pix later!;48.21692272;16.38050141
1812;476246002;-0.25;0.8888888888888888;en;"@chickadee1234 @liz1b20 @karencrazycat @70sjan @ashworthshirls @sking1968 me too,&amp;its not it could hurt,but till now not sure which1&amp;wherexx";48.227681;16.340127
2007;37394881;-0.25;0.5;en;"come &amp; talk english with me. ill help ju.";48.23439242;16.36613186
2015;22980385;-0.25;0.425;en;lds are wrong. its not lib dem in vs ukip out - its our kids future vs a past that never existed. #eu;48.16209086;16.38834102
2062;415046781;-0.25;1.0;;"@paaranoyaa clonen mi
etsek sunu napsakkk :/";48.17126068;16.36031684
2585;44193782;-0.25;0.5;en;vienna ill be back  #erasmus #vienna #austria #gardens #europe @ ;48.2083;16.3731
2668;422095029;-0.25;1.0;;#isimlerolmasaydi isimler olmazdi iste.. fad :/;48.2159929;16.31295012
2674;21913216;-0.25;0.5;en;japanese sounds weird.;48.16111957;16.42698495
3228;321504223;-0.25;0.8888888888888888;en;@lucygrie nah, not sure about that...but i was celebrating for you :d #antidance;48.15221657;16.46744345
3638;761227711;-0.25;1.0;tr;@princekursad aynen yle onlarla yetiniriz artik bir ay boyunca :/;48.166544;16.3158813
3844;475126333;-0.25;1.0;tr;@bayenteresan sizin olmayacagini bile bile neden lades densin insan :-/;48.26509615;16.38441165
4118;14790104;-0.25;1.0;ru;@s_mind    .  ,  ,  2   9  6       ..    :/;48.20159103;16.3898929
4341;307470767;-0.25;1.0;;@tubadogan_ hergn ztn gec kaliyorum bideee sonra uyukluyorum :/;48.22885713;16.37982055
4672;349298248;-0.25;0.25;es;"wien ist wunderbar. sterreich.
aplicando el poco alemn que se.
#wien #vscocam #vsco #amateur ";48.2083;16.3731
4703;1868119560;-0.25;0.5;en;@im_husslin:   dont post no more pics like this.;48.25942304;16.39882632
5263;1498364060;-0.25;1.0;tr;@pinaar_fb selberrrrrr :-/;48.22050811;16.31868459
5330;235168764;-0.25;1.0;;bir rya grdm ryada nasil etkilendiysem simdiki pisikolojim hala uyanmadi :/;48.21386817;16.32675251
5613;742974175;-0.25;1.0;;@1d_larry_1d @lucky_zayn cookk sanslisiniz gercekten :d keske beni de 1d takip etse :/;48.2125032;16.334518
5805;851775174;-0.25;0.0;en;"""@officialr5: just killed an audition for disney so well see what happens! -riker""

riker was supposed to be on disney?";48.216955;16.34223
6146;23326971;-0.25;0.9;en;"i am miserable, only found ""sexy"" and ""fuck"" ffs 
""@brilliant_ads: look and find billy! """;48.2163072;16.3265641
6217;110801341;-0.25;1.0;;ilk grdgmde 1 0daya 3 oda bedava zannettim. arada dinlenmek lazim... :/ ;48.181668;16.3719895
6274;1868119560;-0.25;0.45;en;8852 i would never stick my tongue in a girl asshole that is gross af bitch wats wrong w you;48.25941243;16.39882633
6634;415046781;-0.25;1.0;;@fb_lover satilsa bile daha gelmemisdir :/ pamukkaleye bakdn mi ?;48.17137794;16.36028708
6640;859945602;-0.25;1.0;en;isnt it sad that we can only be in our dreams the girfriend of 1/5. *creying*;48.23209745;16.3934695
7607;428442254;-0.25;1.0;ar;@nody_1101:    ..      : -   . .  --;48.20284959;16.36657211
